row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_median,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_median,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_median
374945,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,F,55,Inpatient Non-acute Professional Services,690,588,644,129196.14,219.72,230.9,122163.91,207.76,222.0,7032.23,11.95,0.0
394203,2020,141,Sherburne,MEDICARE,5,75 years and older,F,466,Home Health,12867,4811,5320,2237386.96,465.05,170.25,2232442.61,464.02,170.25,4944.35,1.02,0.0
374946,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,F,12683,Other,66649,45464,148895,9263535.32,203.75,137.81,7581041.74,166.74,107.8,1682493.58,37.0,0.0
394204,2020,141,Sherburne,MEDICARE,5,75 years and older,F,230,Hospice,16519,890,1936,3837356.89,4311.63,5041.26,3837356.89,4311.63,5041.26,0.0,0.0,0.0
374947,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,F,53,Outpatient Other,2320,899,608,257898.61,286.87,80.18,241513.23,268.64,55.4,16385.38,18.22,0.0
394205,2020,141,Sherburne,MEDICARE,5,75 years and older,F,505,Hospital Inpatient,11113,744,5688,11002744.79,14788.63,11431.68,10541693.02,14168.94,10607.97,461051.77,619.69,200.0
374948,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,F,174,Pharmacy,387,196,2075,15406.85,78.6,31.84,15320.62,78.16,31.84,86.23,0.43,0.0
394206,2020,141,Sherburne,MEDICARE,5,75 years and older,F,586,Hospital Inpatient Professional Services,9235,3683,6611,1044887.7,283.7,152.82,918954.37,249.51,137.96,125933.33,34.19,14.36
374949,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,506,Ambulance,2805,1143,5768,1266142.34,1107.73,357.32,1135249.55,993.21,110.02,130892.79,114.51,0.0
394207,2020,141,Sherburne,MEDICARE,5,75 years and older,F,2064,Hospital Outpatient,54068,10499,24021,6460793.76,615.37,102.0,5464804.82,520.5,100.0,995988.94,94.86,0.0
374950,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,1533,Ambulatory Surgery,8539,1887,18089,7884258.19,4178.19,2328.01,7107535.82,3766.57,2159.19,776722.37,411.61,0.0
394208,2020,141,Sherburne,MEDICARE,5,75 years and older,F,1347,Independent Lab,13255,6640,15868,511121.87,76.97,99.0,508112.55,76.52,99.0,3009.32,0.45,0.0
374951,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,17203,Clinic/Office,257154,103275,200211,32866767.49,318.24,175.19,25676461.17,248.62,103.1,7190306.32,69.62,20.0
394209,2020,141,Sherburne,MEDICARE,5,75 years and older,F,314,Inpatient Non-acute,7702,1765,3441,4769516.23,2702.27,148.61,4395389.15,2490.3,140.93,374127.08,211.97,0.0
374952,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,955,DME (Durable Medical Equipment),4329,3343,11204,1169352.15,349.79,83.6,964784.66,288.59,63.29,204567.49,61.19,0.0
394210,2020,141,Sherburne,MEDICARE,5,75 years and older,F,681,Inpatient Non-acute Professional Services,14979,12048,7420,1858380.69,154.24,107.8,1730388.18,143.62,98.62,127992.51,10.62,0.0
374953,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,2174,Emergency department,11820,3209,25287,4335782.61,1351.13,1153.12,3382365.08,1054.02,870.76,953417.53,297.1,75.0
394211,2020,141,Sherburne,MEDICARE,5,75 years and older,F,1441,Other,14440,8934,16948,1338114.73,149.77,87.91,1263925.28,141.47,80.1,74189.45,8.3,0.0
374954,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,116,Home Health,1677,1442,1345,261593.62,181.41,169.02,256101.54,177.6,166.62,5492.08,3.8,0.0
394212,2020,141,Sherburne,MEDICARE,5,75 years and older,F,76,Outpatient Other,6681,769,853,604821.59,786.5,295.6,537657.58,699.16,263.24,67164.01,87.33,19.4
374955,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,18,Hospice,37,36,138,115751.09,3215.3,2869.13,105684.76,2935.68,2869.13,10066.33,279.62,0.0
394213,2020,141,Sherburne,MEDICARE,5,75 years and older,M,366,Ambulance,1702,761,3983,417076.93,548.06,534.88,343051.49,450.79,403.32,74025.44,97.27,100.0
374956,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,727,Hospital Inpatient,14417,1014,8364,34489655.08,34013.46,19415.11,33899702.01,33431.65,18807.38,589953.07,581.8,0.0
394214,2020,141,Sherburne,MEDICARE,5,75 years and older,M,165,Ambulatory Surgery,1158,254,1971,481254.96,1894.7,1523.0,424539.42,1671.41,1299.46,56715.54,223.28,150.0
374957,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,883,Hospital Inpatient Professional Services,15940,5602,10206,6842402.72,1221.42,486.93,6320685.78,1128.29,428.38,521716.94,93.13,0.0
394215,2020,141,Sherburne,MEDICARE,5,75 years and older,M,2073,Clinic/Office,54770,22015,24308,4881728.21,221.74,99.43,4116947.45,187.0,78.49,764780.76,34.73,12.71
374958,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,6155,Hospital Outpatient,98941,19832,72069,33719850.76,1700.27,308.3,30573615.93,1541.63,236.22,3146234.83,158.64,0.0
394216,2020,141,Sherburne,MEDICARE,5,75 years and older,M,351,DME (Durable Medical Equipment),3035,2067,3997,190594.92,92.2,49.92,154665.21,74.82,39.94,35929.71,17.38,8.32
374959,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,5181,Independent Lab,21257,9021,60744,1033156.36,114.52,100.0,926122.42,102.66,100.0,107033.94,11.86,0.0
394217,2020,141,Sherburne,MEDICARE,5,75 years and older,M,759,Emergency department,5428,1411,8545,552668.13,391.68,230.45,489650.71,347.02,191.21,63017.42,44.66,32.97
394282,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,194,Hospital Inpatient Professional Services,2435,1372,2019,187185.08,136.43,90.62,187064.48,136.34,90.62,120.6,0.08,0.0
394218,2020,141,Sherburne,MEDICARE,5,75 years and older,M,268,Home Health,7890,2808,3060,1204206.29,428.84,167.52,1204206.29,428.84,167.52,0.0,0.0,0.0
394283,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,1140,Hospital Outpatient,16244,3753,12608,1240713.02,330.59,101.8,1233647.5,328.7,101.8,7065.52,1.88,0.0
394219,2020,141,Sherburne,MEDICARE,5,75 years and older,M,152,Hospice,6311,376,1285,1418523.0,3772.66,4598.01,1418523.0,3772.66,4598.01,0.0,0.0,0.0
394284,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,781,Independent Lab,4504,2243,8694,225224.87,100.41,86.56,225040.62,100.33,86.56,184.25,0.08,0.0
394220,2020,141,Sherburne,MEDICARE,5,75 years and older,M,452,Hospital Inpatient,10330,650,5004,9640871.69,14832.11,10912.43,9270640.79,14262.52,10257.45,370230.9,569.58,100.0
394285,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,126,Inpatient Non-acute,1602,952,1379,1066310.92,1120.07,780.08,1066310.92,1120.07,780.08,0.0,0.0,0.0
394221,2020,141,Sherburne,MEDICARE,5,75 years and older,M,518,Hospital Inpatient Professional Services,9379,3391,5766,1009954.28,297.83,178.42,901985.93,265.99,157.92,107968.35,31.83,1.69
394286,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,53,Inpatient Non-acute Professional Services,7920,7800,612,3190448.6,409.03,300.46,3190381.6,409.02,300.46,67.0,0.0,0.0
394222,2020,141,Sherburne,MEDICARE,5,75 years and older,M,1474,Hospital Outpatient,41964,8097,17181,5244567.85,647.71,109.0,4568778.93,564.25,100.0,675788.92,83.46,0.85
394287,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,1175,Other,131399,83450,13394,19162703.32,229.63,181.98,19155876.3,229.54,181.98,6827.02,0.08,0.0
394223,2020,141,Sherburne,MEDICARE,5,75 years and older,M,895,Independent Lab,7956,3632,10517,252170.71,69.43,52.38,248916.06,68.53,52.07,3254.65,0.89,0.0
394288,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,260,Outpatient Other,11359,8760,2854,1048211.05,119.65,106.98,1048166.05,119.65,106.98,45.0,0.0,0.0
394224,2020,141,Sherburne,MEDICARE,5,75 years and older,M,195,Inpatient Non-acute,5199,1033,2089,2809083.44,2719.34,168.25,2598162.41,2515.16,159.24,210921.03,204.18,0.0
394289,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,22,Pharmacy,210,206,249,4362.62,21.17,19.37,4302.32,20.88,19.37,60.3,0.29,0.0
394225,2020,141,Sherburne,MEDICARE,5,75 years and older,M,308,Inpatient Non-acute Professional Services,5180,3888,3303,508512.63,130.79,109.27,468805.4,120.57,99.92,39707.23,10.21,0.0
394290,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,240,Ambulance,5533,2339,2734,252173.45,107.81,36.0,252173.45,107.81,36.0,0.0,0.0,0.0
394226,2020,141,Sherburne,MEDICARE,5,75 years and older,M,1072,Other,9577,5594,12561,968585.29,173.14,102.35,887654.69,158.67,97.9,80930.6,14.46,0.0
394291,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,147,Ambulatory Surgery,1004,228,1711,513539.69,2252.36,740.68,512187.11,2246.43,707.7,1352.58,5.93,0.0
394227,2020,141,Sherburne,MEDICARE,5,75 years and older,M,54,Outpatient Other,7006,410,597,667830.98,1628.85,356.93,574702.03,1401.71,297.44,93128.95,227.14,59.49
394292,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,1610,Clinic/Office,42931,21808,18232,2962739.63,135.85,84.11,2908705.28,133.37,79.27,54034.35,2.47,0.0
394228,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,121,Ambulance,1478,741,1366,91519.81,123.5,22.0,91519.81,123.5,22.0,0.0,0.0,0.0
394293,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,197,DME (Durable Medical Equipment),1302,893,2283,106571.68,119.34,42.24,106544.88,119.31,42.24,26.8,0.03,0.0
394229,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,60,Ambulatory Surgery,229,63,719,91104.36,1446.1,1153.38,91104.36,1446.1,1153.38,0.0,0.0,0.0
394294,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,535,Emergency department,3550,1124,5974,366278.91,325.87,265.66,360972.41,321.14,257.58,5306.5,4.72,0.0
394230,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,4082,Clinic/Office,55945,23839,46176,2986962.36,125.29,97.0,2979516.88,124.98,96.74,7445.48,0.31,0.0
394295,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,91,Home Health,3074,2762,1056,322120.27,116.62,75.02,321909.22,116.54,75.02,211.05,0.07,0.0
394231,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,101,DME (Durable Medical Equipment),508,299,1152,127830.74,427.52,61.76,127830.74,427.52,61.76,0.0,0.0,0.0
394297,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,171,Hospital Inpatient,3308,269,1869,2746034.6,10208.3,6010.64,2741726.4,10192.29,6010.64,4308.2,16.01,0.0
394232,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,868,Emergency department,3416,1346,9988,450047.23,334.35,279.91,448168.92,332.96,279.91,1878.31,1.39,0.0
394298,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,202,Hospital Inpatient Professional Services,3235,1429,2240,230952.02,161.61,73.64,230843.18,161.54,73.64,108.84,0.07,0.0
394233,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,45,Home Health,1510,1299,409,542424.99,417.57,392.0,542424.99,417.57,392.0,0.0,0.0,0.0
394299,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,1049,Hospital Outpatient,22776,4710,11930,2208190.85,468.83,100.0,2200076.44,467.1,100.0,8114.41,1.72,0.0
394235,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,245,Hospital Inpatient,1790,280,2167,1650421.69,5894.36,1369.21,1650421.69,5894.36,1369.21,0.0,0.0,0.0
394300,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,642,Independent Lab,4533,1719,7338,117837.5,68.55,41.22,117146.67,68.14,40.82,690.83,0.4,0.0
394236,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,258,Hospital Inpatient Professional Services,3238,1681,2306,461441.63,274.5,97.03,461441.63,274.5,97.03,0.0,0.0,0.0
394403,2020,143,Sibley,COMMERCIAL,2,19 to 44 years,F,470,Clinic/Office,5961,2699,5146,645013.02,238.98,149.87,451122.3,167.14,62.27,193890.72,71.83,24.96
394237,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,1479,Hospital Outpatient,14202,4271,17083,1272040.12,297.83,101.81,1267489.45,296.76,101.81,4550.67,1.06,0.0
394404,2020,143,Sibley,COMMERCIAL,2,19 to 44 years,F,27,DME (Durable Medical Equipment),48,46,293,8425.52,183.16,119.87,5820.68,126.53,72.0,2604.84,56.62,0.0
394238,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,1006,Independent Lab,3668,1556,11654,117976.42,75.82,71.86,117976.42,75.82,71.86,0.0,0.0,0.0
394405,2020,143,Sibley,COMMERCIAL,2,19 to 44 years,F,70,Emergency department,311,89,786,107994.89,1213.42,902.89,58822.55,660.92,328.84,49172.34,552.49,330.6
394241,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,1690,Other,93819,56784,19653,9775381.41,172.15,94.93,9772856.73,172.1,94.93,2524.68,0.04,0.0
396470,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,220,Emergency department,784,327,2514,99177.23,303.29,246.72,99177.23,303.29,246.72,0.0,0.0,0.0
394242,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,13,Outpatient Other,287,221,156,28757.73,130.12,76.81,28757.73,130.12,76.81,0.0,0.0,0.0
396472,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,54,Hospital Inpatient,357,60,415,389929.48,6498.82,2295.59,389929.48,6498.82,2295.59,0.0,0.0,0.0
394243,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,155,Ambulance,2871,1494,1797,123566.21,82.7,22.0,123566.21,82.7,22.0,0.0,0.0,0.0
396473,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,55,Hospital Inpatient Professional Services,375,200,405,43933.61,219.66,110.62,43933.61,219.66,110.62,0.0,0.0,0.0
394244,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,79,Ambulatory Surgery,365,84,937,137045.68,1631.49,1383.54,137045.68,1631.49,1383.54,0.0,0.0,0.0
396474,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,613,Hospital Outpatient,6210,2101,6916,424672.04,202.12,99.63,424672.04,202.12,99.63,0.0,0.0,0.0
394245,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,4079,Clinic/Office,59559,27006,46338,3708266.94,137.31,99.92,3704252.15,137.16,99.85,4014.79,0.14,0.0
396475,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,48,Independent Lab,147,68,535,6400.87,94.13,90.04,6400.87,94.13,90.04,0.0,0.0,0.0
394246,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,136,DME (Durable Medical Equipment),746,471,1536,346259.12,735.15,97.62,346259.12,735.15,97.62,0.0,0.0,0.0
396478,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,278,Other,10107,6164,3148,1161650.28,188.45,89.84,1161650.28,188.45,89.84,0.0,0.0,0.0
394247,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,889,Emergency department,3467,1346,10294,458834.28,340.88,279.91,455669.15,338.53,279.54,3165.13,2.35,0.0
396480,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,33,Ambulance,487,295,371,25828.83,87.55,23.26,25828.83,87.55,23.26,0.0,0.0,0.0
394248,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,40,Home Health,3690,2552,404,861219.2,337.46,243.04,861219.2,337.46,243.04,0.0,0.0,0.0
396481,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,18,Ambulatory Surgery,94,18,216,44789.06,2488.28,2101.14,44789.06,2488.28,2101.14,0.0,0.0,0.0
394249,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,202,Hospital Inpatient,1804,237,1749,2174742.04,9176.12,3429.92,2174242.04,9174.01,3429.92,500.0,2.1,0.0
396482,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,891,Clinic/Office,8967,4033,9970,568044.4,140.84,86.61,568044.4,140.84,86.61,0.0,0.0,0.0
394250,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,218,Hospital Inpatient Professional Services,2357,1312,1913,243085.96,185.27,89.65,242441.23,184.78,89.65,644.73,0.49,0.0
396483,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,25,DME (Durable Medical Equipment),238,100,293,128389.43,1283.89,80.5,128389.43,1283.89,80.5,0.0,0.0,0.0
394251,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,1516,Hospital Outpatient,14161,4660,17490,1419360.88,304.58,108.2,1417703.39,304.22,108.14,1657.49,0.35,0.0
396484,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,250,Emergency department,862,343,2816,100425.12,292.78,237.08,100425.12,292.78,237.08,0.0,0.0,0.0
394252,2020,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,847,Independent Lab,2613,1276,9754,109079.45,85.48,59.31,109079.45,85.48,59.31,0.0,0.0,0.0
396486,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,67,Hospital Inpatient,684,79,535,1504126.56,19039.57,3453.88,1504126.56,19039.57,3453.88,0.0,0.0,0.0
393295,2020,137,Saint Louis,MEDICARE,3,45 to 64 years,M,84,Home Health,2741,417,962,391805.83,939.58,195.0,391768.32,939.49,195.0,37.51,0.08,0.0
396487,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,68,Hospital Inpatient Professional Services,969,376,544,121294.92,322.59,150.2,121294.92,322.59,150.2,0.0,0.0,0.0
393296,2020,137,Saint Louis,MEDICARE,3,45 to 64 years,M,32,Hospice,1176,106,226,277626.37,2619.11,2971.51,277626.37,2619.11,2971.51,0.0,0.0,0.0
396488,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,639,Hospital Outpatient,6489,2140,7206,514650.85,240.49,100.9,514650.85,240.49,100.9,0.0,0.0,0.0
393297,2020,137,Saint Louis,MEDICARE,3,45 to 64 years,M,448,Hospital Inpatient,10841,819,5142,11503581.6,14045.88,9605.61,10641019.59,12992.69,8675.69,862562.01,1053.18,1408.0
396489,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,38,Independent Lab,91,55,455,4227.25,76.85,99.0,4227.25,76.85,99.0,0.0,0.0,0.0
393298,2020,137,Saint Louis,MEDICARE,3,45 to 64 years,M,473,Hospital Inpatient Professional Services,12867,5212,5430,1223781.04,234.8,112.62,1033497.35,198.29,101.35,190283.69,36.5,20.69
396492,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,355,Other,13142,8491,4047,1290402.52,151.97,90.65,1288402.52,151.73,89.58,2000.0,0.23,0.0
393299,2020,137,Saint Louis,MEDICARE,3,45 to 64 years,M,2212,Hospital Outpatient,114886,20810,26075,10303941.56,495.14,138.5,8402326.14,403.76,113.11,1901615.42,91.37,23.08
396494,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,42,Ambulance,580,309,459,32741.81,105.96,18.3,32741.81,105.96,18.3,0.0,0.0,0.0
393300,2020,137,Saint Louis,MEDICARE,3,45 to 64 years,M,621,Independent Lab,4236,2287,7390,198196.12,86.66,27.2,196654.53,85.98,27.07,1541.59,0.67,0.0
396495,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,19,Ambulatory Surgery,165,34,219,57246.11,1683.7,708.74,57094.11,1679.23,707.24,152.0,4.47,0.0
395201,2020,147,Steele,COMMERCIAL,2,19 to 44 years,F,270,Hospital Outpatient,4250,673,3117,1557309.53,2313.98,422.28,1404276.48,2086.59,313.02,153033.05,227.38,0.0
396496,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,791,Clinic/Office,10763,6291,8363,839809.2,133.49,72.59,827769.47,131.57,70.47,12039.73,1.91,0.0
395202,2020,147,Steele,COMMERCIAL,2,19 to 44 years,F,125,Independent Lab,403,239,1378,37346.43,156.26,100.0,32648.59,136.6,99.0,4697.84,19.65,0.0
396497,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,69,DME (Durable Medical Equipment),158,120,755,21508.8,179.24,61.06,21492.05,179.1,61.06,16.75,0.13,0.0
395203,2020,147,Steele,COMMERCIAL,2,19 to 44 years,F,344,Other,1337,953,3884,234273.56,245.82,137.38,179454.85,188.3,87.0,54818.71,57.52,27.79
396498,2020,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,255,Emergency department,1289,512,2717,154367.14,301.49,276.51,153176.58,299.17,275.66,1190.56,2.32,0.0
395481,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,244,Independent Lab,923,539,2811,31442.94,58.33,30.46,31432.89,58.31,30.46,10.05,0.01,0.0
374960,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,41,Inpatient Non-acute,482,158,470,719167.91,4551.69,1465.58,692523.78,4383.06,1149.02,26644.13,168.63,0.0
395482,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,17,Inpatient Non-acute,537,192,191,198917.56,1036.02,96.07,198917.56,1036.02,96.07,0.0,0.0,0.0
374961,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,39,Inpatient Non-acute Professional Services,376,297,455,58513.64,197.01,163.44,54566.02,183.72,161.2,3947.62,13.29,0.0
395483,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,58,Inpatient Non-acute Professional Services,6126,5935,676,870252.69,146.63,92.83,870075.49,146.6,92.83,177.2,0.02,0.0
374962,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,9256,Other,45859,27079,108508,7789111.08,287.64,152.48,6381096.23,235.64,105.47,1408014.85,51.99,0.0
395484,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,422,Other,57995,38337,4894,6051547.83,157.85,107.37,6049885.53,157.8,107.36,1662.3,0.04,0.0
374963,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,69,Outpatient Other,6548,3370,783,1237361.36,367.16,189.45,1195064.87,354.61,158.51,42296.49,12.55,0.0
395485,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,14,Outpatient Other,1496,386,160,33992.37,88.06,47.72,33992.37,88.06,47.72,0.0,0.0,0.0
374964,2020,037,Dakota,COMMERCIAL,3,45 to 64 years,M,181,Pharmacy,428,220,2153,12673.19,57.6,31.84,12673.05,57.6,31.84,0.14,0.0,0.0
395486,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,13,Pharmacy,95,95,156,2005.8,21.11,21.22,1995.75,21.0,21.22,10.05,0.1,0.0
374965,2020,037,Dakota,COMMERCIAL,4,65 to 74 years,F,84,Ambulance,388,193,959,119243.51,617.84,106.98,110459.91,572.33,105.45,8783.6,45.51,0.0
395487,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,146,Ambulance,2815,1372,1626,145023.19,105.7,22.0,145023.19,105.7,22.0,0.0,0.0,0.0
374966,2020,037,Dakota,COMMERCIAL,4,65 to 74 years,F,236,Ambulatory Surgery,1381,320,2825,815792.48,2549.35,1274.04,758549.43,2370.46,1180.88,57243.05,178.88,0.0
395488,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,12,Ambulatory Surgery,120,26,144,40174.77,1545.18,584.74,40165.77,1544.83,583.24,9.0,0.34,0.0
374967,2020,037,Dakota,COMMERCIAL,4,65 to 74 years,F,1936,Clinic/Office,38483,16508,23017,3144605.58,190.48,94.05,2567503.38,155.53,53.95,577102.2,34.95,2.0
395489,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,523,Clinic/Office,14542,7651,5831,1078393.28,140.94,63.47,1067756.48,139.55,61.78,10636.8,1.39,0.0
374968,2020,037,Dakota,COMMERCIAL,4,65 to 74 years,F,159,DME (Durable Medical Equipment),862,658,1879,56254.82,85.49,11.91,51739.11,78.63,8.58,4515.71,6.86,0.0
395490,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,83,DME (Durable Medical Equipment),710,467,984,57596.61,123.33,43.39,57547.32,123.22,43.39,49.29,0.1,0.0
374969,2020,037,Dakota,COMMERCIAL,4,65 to 74 years,F,241,Emergency department,1441,389,2827,294238.49,756.39,533.14,256097.38,658.34,459.0,38141.11,98.04,0.0
395491,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,228,Emergency department,2129,683,2491,231581.09,339.06,215.98,230169.74,336.99,210.74,1411.35,2.06,0.0
374970,2020,037,Dakota,COMMERCIAL,4,65 to 74 years,F,27,Home Health,228,190,311,32927.96,173.3,155.83,31582.16,166.22,132.61,1345.8,7.08,0.0
395492,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,35,Home Health,1032,1009,409,74138.07,73.47,75.02,74114.62,73.45,75.02,23.45,0.02,0.0
374972,2020,037,Dakota,COMMERCIAL,4,65 to 74 years,F,116,Hospital Inpatient,2831,180,1328,2324270.32,12912.61,1408.0,2298129.73,12767.38,1408.0,26140.59,145.22,0.0
395494,2020,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,72,Hospital Inpatient,1874,117,776,1616404.18,13815.42,6045.67,1615849.33,13810.67,6045.67,554.85,4.74,0.0
