row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_median,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_median,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_median
425595,2021,135,Roseau,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,13,Inpatient Non-acute Professional Services,1874,1858,148,514697.73,277.01,190.98,514655.73,276.99,190.98,42.0,0.02,0.0
422601,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,442,Emergency department,1724,736,5048,211802.4,287.77,235.64,211802.4,287.77,235.64,0.0,0.0,0.0
425596,2021,135,Roseau,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,102,Other,7172,4844,1190,801575.13,165.47,144.96,801131.13,165.38,144.96,444.0,0.09,0.0
422603,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,74,Hospital Inpatient,705,92,642,1022199.37,11110.86,3667.93,1022199.37,11110.86,3667.93,0.0,0.0,0.0
425600,2021,135,Roseau,MINNESOTA HEALTH CARE PROGRAMS,4,65 to 74 years,F,15,Clinic/Office,127,82,180,2171.58,26.48,0.0,2162.58,26.37,0.0,9.0,0.1,0.0
422604,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,84,Hospital Inpatient Professional Services,1088,539,720,112452.24,208.63,84.1,112452.24,208.63,84.1,0.0,0.0,0.0
427501,2021,145,Stearns,MEDICARE,3,45 to 64 years,F,14,Hospice,902,152,90,120942.28,795.67,0.0,120942.28,795.67,0.0,0.0,0.0,0.0
422605,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,991,Hospital Outpatient,13139,4461,11344,1358354.78,304.49,116.63,1358354.78,304.49,116.63,0.0,0.0,0.0
427502,2021,145,Stearns,MEDICARE,3,45 to 64 years,F,193,Hospital Inpatient,4326,331,2259,6207760.33,18754.56,11618.21,5838804.29,17639.89,10622.7,368956.04,1114.67,1484.0
422606,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,139,Independent Lab,941,312,1625,33081.98,106.03,99.0,33081.98,106.03,99.0,0.0,0.0,0.0
427503,2021,145,Stearns,MEDICARE,3,45 to 64 years,F,258,Hospital Inpatient Professional Services,5120,1898,3034,527103.43,277.71,131.83,442005.13,232.87,105.92,85098.3,44.83,20.1
422609,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,469,Other,15613,11703,5426,1591361.63,135.97,93.45,1591361.63,135.97,93.45,0.0,0.0,0.0
427504,2021,145,Stearns,MEDICARE,3,45 to 64 years,F,882,Hospital Outpatient,35936,6630,10424,4250777.14,641.14,148.8,3303205.8,498.22,119.04,947571.34,142.92,26.37
422611,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,58,Ambulance,592,308,650,31246.53,101.44,22.0,31246.53,101.44,22.0,0.0,0.0,0.0
427505,2021,145,Stearns,MEDICARE,3,45 to 64 years,F,720,Independent Lab,11251,3115,8552,264540.43,84.92,48.52,262165.95,84.16,48.02,2374.48,0.76,0.0
422613,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,1526,Clinic/Office,17434,8433,17192,1205868.62,142.99,92.41,1205868.62,142.99,92.41,0.0,0.0,0.0
427506,2021,145,Stearns,MEDICARE,3,45 to 64 years,F,43,Inpatient Non-acute,1399,326,492,944172.91,2896.23,160.0,889167.8,2727.5,160.0,55005.11,168.72,0.0
422614,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,28,DME (Durable Medical Equipment),41,33,284,9027.44,273.55,67.1,9027.44,273.55,67.1,0.0,0.0,0.0
427507,2021,145,Stearns,MEDICARE,3,45 to 64 years,F,54,Inpatient Non-acute Professional Services,996,622,615,64033.61,102.94,89.25,52214.41,83.94,71.4,11819.2,19.0,13.48
422615,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,460,Emergency department,1737,698,5243,204205.91,292.55,240.09,204205.91,292.55,240.09,0.0,0.0,0.0
427508,2021,145,Stearns,MEDICARE,3,45 to 64 years,F,700,Other,6081,3306,8313,736579.48,222.8,83.05,594140.45,179.71,66.44,142439.03,43.08,12.15
422616,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,60,Hospital Inpatient,606,69,465,267556.54,3877.63,1842.11,267556.54,3877.63,1842.11,0.0,0.0,0.0
427509,2021,145,Stearns,MEDICARE,3,45 to 64 years,F,49,Outpatient Other,5590,326,588,344027.11,1055.29,221.62,277063.17,849.88,166.61,66963.94,205.41,42.04
422617,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,76,Hospital Inpatient Professional Services,741,458,571,81995.94,179.03,84.1,81995.94,179.03,84.1,0.0,0.0,0.0
427510,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,156,Ambulance,780,333,1775,185232.7,556.25,480.51,142333.32,427.42,378.31,42899.38,128.82,96.25
422618,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,1040,Hospital Outpatient,12933,5469,11718,1140263.33,208.49,116.64,1140263.33,208.49,116.64,0.0,0.0,0.0
427511,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,69,Ambulatory Surgery,478,97,822,169992.83,1752.5,1258.37,138987.83,1432.86,1008.37,31005.0,319.63,183.66
422619,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,115,Independent Lab,438,193,1342,18548.66,96.1,99.0,18548.66,96.1,99.0,0.0,0.0,0.0
427512,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,944,Clinic/Office,20844,9169,11154,1307194.31,142.56,109.49,1022795.29,111.54,80.74,284399.02,31.01,20.0
422622,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,548,Other,21115,16414,6286,1813977.63,110.51,72.14,1813977.63,110.51,72.14,0.0,0.0,0.0
427513,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,198,DME (Durable Medical Equipment),1888,1170,2348,254138.05,217.21,64.91,201736.61,172.42,47.08,52401.44,44.78,13.6
422624,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,107,Ambulance,1160,653,1199,97236.88,148.9,40.06,97226.38,148.89,40.06,10.5,0.01,0.0
427514,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,370,Emergency department,2955,941,4339,211185.5,224.42,172.75,179716.44,190.98,138.47,31469.06,33.44,24.39
422626,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,1626,Clinic/Office,28605,14567,18306,1930658.32,132.53,76.13,1903312.63,130.65,73.17,27345.69,1.87,0.0
427515,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,66,Home Health,1420,282,750,243023.79,861.78,250.0,243023.79,861.78,250.0,0.0,0.0,0.0
422627,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,97,DME (Durable Medical Equipment),307,239,1090,46440.85,194.31,67.1,46437.35,194.29,67.1,3.5,0.01,0.0
427516,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,17,Hospice,939,44,142,144863.48,3292.35,4447.69,144863.48,3292.35,4447.69,0.0,0.0,0.0
422628,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,674,Emergency department,3758,1483,7634,436172.72,294.11,260.92,430352.11,290.19,258.48,5820.61,3.92,0.0
427517,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,193,Hospital Inpatient,4349,330,2205,4547313.16,13779.73,10830.71,4273729.66,12950.69,9901.95,273583.5,829.04,700.0
422630,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,201,Hospital Inpatient,2416,233,2262,1252900.79,5377.25,3756.04,1251650.79,5371.89,3756.04,1250.0,5.36,0.0
427518,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,236,Hospital Inpatient Professional Services,4413,1745,2721,403135.22,231.02,111.93,331935.24,190.22,100.49,71199.98,40.8,20.1
422631,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,223,Hospital Inpatient Professional Services,1345,650,2492,214326.98,329.73,123.12,214319.98,329.72,123.12,7.0,0.01,0.0
427519,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,732,Hospital Outpatient,26110,4844,8618,3296982.16,680.63,152.35,2628215.54,542.57,121.08,668766.62,138.06,29.3
422632,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,1387,Hospital Outpatient,34670,8512,15674,2600837.47,305.54,122.4,2592865.3,304.61,122.4,7972.17,0.93,0.0
427520,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,565,Independent Lab,7126,2107,6694,176965.56,83.98,41.28,175661.92,83.37,41.16,1303.64,0.61,0.0
422633,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,340,Independent Lab,2365,1098,3863,120914.54,110.12,99.0,120907.54,110.11,99.0,7.0,0.0,0.0
427521,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,38,Inpatient Non-acute,1452,256,449,834818.8,3261.01,186.67,737505.76,2880.88,168.17,97313.04,380.12,0.0
422634,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,34,Inpatient Non-acute,447,258,352,276537.72,1071.85,780.08,276519.72,1071.78,780.08,18.0,0.06,0.0
427522,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,57,Inpatient Non-acute Professional Services,1193,605,671,116218.46,192.09,93.71,92979.38,153.68,71.4,23239.08,38.41,17.43
422635,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,11,Inpatient Non-acute Professional Services,552,536,131,107008.43,199.64,165.2,107008.43,199.64,165.2,0.0,0.0,0.0
427523,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,592,Other,5967,2715,7019,1064013.54,391.9,83.05,859997.77,316.75,66.03,204015.77,75.14,16.34
422636,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,708,Other,42668,24877,8076,5070856.68,203.83,138.93,5069192.01,203.77,138.64,1664.67,0.06,0.0
427524,2021,145,Stearns,MEDICARE,3,45 to 64 years,M,40,Outpatient Other,6542,271,462,428660.81,1581.77,626.24,339956.99,1254.45,349.41,88703.82,327.32,104.8
422637,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,86,Outpatient Other,2459,1759,934,186624.63,106.09,106.98,186624.63,106.09,106.98,0.0,0.0,0.0
427526,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,369,Ambulance,1743,775,4233,352050.85,454.25,474.35,288682.77,372.49,345.29,63368.08,81.76,79.31
422639,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,79,Ambulance,659,395,878,77539.51,196.3,49.08,77536.01,196.29,49.08,3.5,0.0,0.0
427527,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,807,Ambulatory Surgery,6165,1253,9618,2895306.85,2310.69,1565.46,2460950.64,1964.04,1303.94,434356.21,346.65,175.96
422641,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,940,Clinic/Office,11456,6898,10661,1138917.37,165.1,95.87,1128526.76,163.6,94.17,10390.61,1.5,0.0
427528,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,6793,Clinic/Office,149216,67449,80424,10516731.47,155.92,109.48,8603214.78,127.55,82.97,1913516.69,28.36,18.16
422642,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,35,DME (Durable Medical Equipment),212,125,405,20967.46,167.73,55.77,20967.46,167.73,55.77,0.0,0.0,0.0
427529,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,723,DME (Durable Medical Equipment),5438,3813,8560,557966.53,146.33,58.77,449649.36,117.92,43.8,108317.17,28.4,10.85
422643,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,378,Emergency department,2079,781,4256,254003.28,325.22,276.35,251890.56,322.52,271.05,2112.72,2.7,0.0
427530,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,1217,Emergency department,6567,2140,14240,718001.7,335.51,187.64,649830.02,303.65,167.89,68171.68,31.85,11.81
422646,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,64,Hospital Inpatient,1357,103,704,860848.34,8357.75,5051.66,860598.34,8355.32,5037.49,250.0,2.42,0.0
427531,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,222,Home Health,6085,2224,2561,899280.66,404.35,58.15,898752.83,404.11,58.15,527.83,0.23,0.0
422647,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,68,Hospital Inpatient Professional Services,1754,704,748,106975.98,151.95,71.95,106961.98,151.93,71.95,14.0,0.01,0.0
427532,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,46,Hospice,2308,119,355,436032.22,3664.13,4519.11,436032.22,3664.13,4519.11,0.0,0.0,0.0
422648,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,740,Hospital Outpatient,14744,3659,8335,1226872.54,335.3,119.81,1220971.89,333.69,119.49,5900.65,1.61,0.0
427533,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,515,Hospital Inpatient,10034,763,5939,13749848.1,18020.77,13689.22,13228748.27,17337.8,12694.94,521099.83,682.96,200.0
422649,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,142,Independent Lab,961,473,1596,61049.27,129.06,99.0,61021.27,129.0,99.0,28.0,0.05,0.0
427534,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,1121,Hospital Inpatient Professional Services,12009,4577,13153,1377560.22,300.97,129.28,1207537.04,263.82,111.12,170023.18,37.14,4.23
422650,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,47,Inpatient Non-acute,573,385,502,380817.75,989.13,668.64,380814.75,989.12,668.64,3.0,0.0,0.0
427535,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,5134,Hospital Outpatient,130216,26119,60805,19500447.51,746.6,175.2,16630810.64,636.73,148.8,2869636.87,109.86,10.0
422651,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,22,Inpatient Non-acute Professional Services,833,822,263,372223.05,452.82,309.96,372198.55,452.79,309.96,24.5,0.02,0.0
427536,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,3814,Independent Lab,35640,11582,45204,1110666.05,95.89,58.44,1097878.97,94.79,57.16,12787.08,1.1,0.0
422652,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,393,Other,42124,22155,4462,5771687.0,260.51,217.16,5770183.85,260.44,217.16,1503.15,0.06,0.0
427537,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,148,Inpatient Non-acute,2821,864,1725,2483337.88,2874.23,168.17,2375523.18,2749.44,145.8,107814.7,124.78,0.0
422653,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,126,Outpatient Other,2777,2330,1372,275249.47,118.13,106.98,275249.47,118.13,106.98,0.0,0.0,0.0
427538,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,149,Inpatient Non-acute Professional Services,3246,2693,1715,278337.06,103.35,91.03,260724.06,96.81,88.75,17613.0,6.54,0.0
422655,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,105,Ambulance,1764,937,1216,76939.38,82.11,22.0,76935.88,82.1,22.0,3.5,0.0,0.0
427539,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,4295,Other,32720,19158,51035,2601251.55,135.77,69.72,2332717.5,121.76,62.3,268534.05,14.01,0.0
422656,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,13,Ambulatory Surgery,103,25,143,43781.0,1751.24,828.25,43675.0,1747.0,828.25,106.0,4.24,0.0
427540,2021,145,Stearns,MEDICARE,4,65 to 74 years,F,120,Outpatient Other,9357,1075,1429,540727.81,503.0,218.06,445606.24,414.51,192.0,95121.57,88.48,22.55
422657,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,682,Clinic/Office,14726,7158,7781,994921.83,138.99,76.55,974940.37,136.2,72.08,19981.46,2.79,0.0
427542,2021,145,Stearns,MEDICARE,4,65 to 74 years,M,341,Ambulance,2039,898,3844,371450.09,413.64,412.55,306056.7,340.82,307.51,65393.39,72.82,0.0
422658,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,62,DME (Durable Medical Equipment),525,333,728,77689.14,233.3,55.77,77682.14,233.27,55.77,7.0,0.02,0.0
427543,2021,145,Stearns,MEDICARE,4,65 to 74 years,M,568,Ambulatory Surgery,4446,833,6754,1995338.04,2395.36,1566.12,1710147.47,2052.99,1259.01,285190.57,342.36,198.24
422659,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,244,Emergency department,1471,552,2834,168637.15,305.5,271.52,165304.13,299.46,268.79,3333.02,6.03,0.0
427544,2021,145,Stearns,MEDICARE,4,65 to 74 years,M,5369,Clinic/Office,97252,43597,63463,7087316.82,162.56,109.49,5744092.07,131.75,86.47,1343224.75,30.81,18.16
422660,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,31,Home Health,959,871,358,63147.38,72.49,75.02,63091.38,72.43,75.02,56.0,0.06,0.0
417720,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,143,Hospital Inpatient Professional Services,920,545,1635,108349.69,198.8,64.96,108335.69,198.78,64.96,14.0,0.02,0.0
422662,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,67,Hospital Inpatient,1262,91,754,629789.72,6920.76,4758.79,628660.22,6908.35,4740.99,1129.5,12.41,0.0
417721,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,794,Hospital Outpatient,20662,5203,9199,1484921.43,285.39,128.66,1477414.39,283.95,126.89,7507.04,1.44,0.0
422663,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,87,Hospital Inpatient Professional Services,1127,501,988,134435.38,268.33,85.0,134421.38,268.3,85.0,14.0,0.02,0.0
417722,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,204,Independent Lab,1479,539,2359,50045.81,92.84,97.0,50010.81,92.78,97.0,35.0,0.06,0.0
422664,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,632,Hospital Outpatient,23370,5695,7272,2116165.57,371.58,125.76,2105621.35,369.73,125.0,10544.22,1.85,0.0
417723,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,17,Inpatient Non-acute,116,80,191,118203.94,1477.54,1053.24,118203.94,1477.54,1053.24,0.0,0.0,0.0
422665,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,150,Independent Lab,847,361,1726,48891.08,135.43,99.0,48877.08,135.39,99.0,14.0,0.03,0.0
417725,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,342,Other,14059,9317,3952,1319970.31,141.67,115.95,1318868.97,141.55,115.95,1101.34,0.11,0.0
422666,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,17,Inpatient Non-acute,561,225,180,145160.94,645.15,150.64,145145.94,645.09,150.64,15.0,0.06,0.0
417726,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,36,Outpatient Other,1169,1035,411,141271.5,136.49,106.98,141271.5,136.49,106.98,0.0,0.0,0.0
422667,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,25,Inpatient Non-acute Professional Services,2233,2201,287,294055.27,133.6,88.9,293995.77,133.57,88.9,59.5,0.02,0.0
417728,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,43,Ambulance,201,125,498,40995.8,327.96,44.44,40992.3,327.93,44.44,3.5,0.02,0.0
422668,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,351,Other,39497,24287,4077,4188833.98,172.47,108.27,4186726.98,172.38,108.03,2107.0,0.08,0.0
417729,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,17,Ambulatory Surgery,130,29,196,32829.22,1132.04,1060.22,32542.34,1122.14,1060.22,286.88,9.89,0.0
422669,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,23,Outpatient Other,987,724,275,36228.12,50.03,22.79,36228.12,50.03,22.79,0.0,0.0,0.0
417730,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,472,Clinic/Office,5477,3558,5473,316678.07,89.0,57.49,308720.06,86.76,53.73,7958.01,2.23,0.0
422671,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,85,Ambulance,1292,692,971,69377.22,100.25,22.76,69373.72,100.25,22.76,3.5,0.0,0.0
417731,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,24,DME (Durable Medical Equipment),87,55,281,16839.02,306.16,56.39,16835.52,306.1,56.39,3.5,0.06,0.0
422673,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,524,Clinic/Office,10278,5248,5941,1049738.51,200.02,94.17,1038732.26,197.92,91.17,11006.25,2.09,0.0
417732,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,173,Emergency department,1011,352,1984,131804.33,374.44,310.02,131057.72,372.32,306.45,746.61,2.12,0.0
422674,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,56,DME (Durable Medical Equipment),445,267,651,55257.8,206.95,72.25,55257.8,206.95,72.25,0.0,0.0,0.0
417734,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,26,Hospital Inpatient,350,37,292,564113.19,15246.3,9748.2,564109.69,15246.2,9748.2,3.5,0.09,0.0
422675,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,210,Emergency department,1217,466,2340,140881.57,302.32,251.53,139715.72,299.81,247.43,1165.85,2.5,0.0
417735,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,40,Hospital Inpatient Professional Services,573,325,463,40047.97,123.22,91.08,40033.97,123.18,91.08,14.0,0.04,0.0
422676,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,22,Home Health,572,524,253,39945.38,76.23,75.02,39931.38,76.2,75.02,14.0,0.02,0.0
417736,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,406,Hospital Outpatient,7921,1936,4684,681764.48,352.15,132.38,677475.32,349.93,129.76,4289.16,2.21,0.0
422678,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,64,Hospital Inpatient,1485,100,708,1519979.62,15199.79,5523.6,1519138.62,15191.38,5523.6,841.0,8.41,0.0
417737,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,92,Independent Lab,682,304,1086,39273.04,129.18,125.46,39259.04,129.14,125.46,14.0,0.04,0.0
422679,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,76,Hospital Inpatient Professional Services,1624,751,858,126618.68,168.6,72.51,126618.68,168.6,72.51,0.0,0.0,0.0
417738,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,46,Inpatient Non-acute,637,359,483,597251.93,1663.65,1149.91,597251.93,1663.65,1149.91,0.0,0.0,0.0
422680,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,485,Hospital Outpatient,14651,3634,5519,1375909.77,378.62,118.74,1371022.63,377.27,117.74,4887.14,1.34,0.0
417739,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,23,Inpatient Non-acute Professional Services,3437,3394,257,1709041.11,503.54,445.7,1708904.61,503.5,445.7,136.5,0.04,0.0
422681,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,95,Independent Lab,499,246,1079,25687.1,104.41,81.32,25673.1,104.36,81.32,14.0,0.05,0.0
417740,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,213,Other,21552,13268,2458,3013166.72,227.1,147.7,3011932.72,227.0,147.7,1234.0,0.09,0.0
422682,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,30,Inpatient Non-acute,606,419,326,199123.83,475.23,55.72,199108.83,475.2,55.72,15.0,0.03,0.0
417741,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,36,Outpatient Other,1091,909,417,122874.7,135.17,106.98,122874.7,135.17,106.98,0.0,0.0,0.0
422683,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,28,Inpatient Non-acute Professional Services,2513,2505,323,359503.6,143.51,128.03,359437.1,143.48,128.03,66.5,0.02,0.0
417743,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,91,Ambulance,1497,971,1067,68348.35,70.38,28.0,68344.85,70.38,28.0,3.5,0.0,0.0
422684,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,255,Other,34353,20589,2936,4001876.87,194.36,149.07,4000817.37,194.31,148.97,1059.5,0.05,0.0
417744,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,23,Ambulatory Surgery,182,42,270,47555.4,1132.27,348.85,47123.9,1121.99,347.35,431.5,10.27,0.0
422685,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,49,Outpatient Other,1610,1266,541,156921.48,123.95,105.09,156921.48,123.95,105.09,0.0,0.0,0.0
417745,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,436,Clinic/Office,8184,4579,5096,532921.99,116.38,47.14,516596.77,112.81,40.0,16325.22,3.56,0.0
422687,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,4,65 to 74 years,F,30,Ambulance,499,249,349,10607.41,42.6,17.32,10607.41,42.6,17.32,0.0,0.0,0.0
417746,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,49,DME (Durable Medical Equipment),351,209,563,92675.64,443.42,49.44,92641.53,443.26,48.0,34.11,0.16,0.0
422689,2021,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,4,65 to 74 years,F,72,Clinic/Office,1120,583,845,64514.85,110.66,20.3,64300.85,110.29,20.3,214.0,0.36,0.0
417747,2021,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,158,Emergency department,889,292,1864,93759.32,321.09,269.71,93403.32,319.87,263.12,356.0,1.21,0.0
